HYBAS_ID,Water,Year,Extent
2070053500,Seasonal,2009,7.2639
2070053500,Seasonal,2010,2.7855
2070053500,Seasonal,2011,12.78
2070053500,Seasonal,2012,3.96
2070053500,Seasonal,2013,11.403
2070053500,Seasonal,2014,37.7784
2070053500,Seasonal,2015,18.8154
2070053500,Seasonal,2016,29.3058
2070053500,Seasonal,2017,27.1908
2070053500,Seasonal,2018,35.9811
2070053510,Seasonal,1984,0.4437
2070053510,Seasonal,1985,3.3723
2070053510,Seasonal,1986,1.2492
2070053510,Seasonal,1987,3.2265
2070053510,Seasonal,1988,3.3876
2070053510,Seasonal,1989,1.9764
2070053510,Seasonal,1990,2.2509
2070053510,Seasonal,1991,0.0
2070053510,Seasonal,1992,0.0
2070053510,Seasonal,1993,0.0
2070053510,Seasonal,1994,1.5741
2070053510,Seasonal,1995,0.0
2070053510,Seasonal,1996,0.0
2070053510,Seasonal,1997,0.324
2070053510,Seasonal,1998,0.171
2070053510,Seasonal,1999,0.333
2070053510,Seasonal,2000,1.5642
2070053510,Seasonal,2001,1.7559
2070053510,Seasonal,2002,1.611
2070053510,Seasonal,2003,1.6272
2070053510,Seasonal,2004,1.1358
2070053510,Seasonal,2005,0.4095
2070053510,Seasonal,2006,1.3689
2070053510,Seasonal,2007,0.4095
2070053510,Seasonal,2008,0.288
2070053510,Seasonal,2009,1.3545
2070053510,Seasonal,2010,0.585
2070053510,Seasonal,2011,2.1258
2070053510,Seasonal,2012,0.3348
2070053510,Seasonal,2013,0.9351
2070053510,Seasonal,2014,2.0286
2070053510,Seasonal,2015,1.7001
2070053510,Seasonal,2016,1.7928
2070053510,Seasonal,2017,2.331
2070053510,Seasonal,2018,2.3625
2070053560,Seasonal,1984,1.8909
2070053560,Seasonal,1985,2.2077
2070053560,Seasonal,1986,0.8136
2070053560,Seasonal,1987,3.1356
2070053560,Seasonal,1988,1.6596
2070053560,Seasonal,1989,2.3796
2070053560,Seasonal,1990,3.1869
2070053560,Seasonal,1991,0.0
2070053560,Seasonal,1992,0.0
2070053560,Seasonal,1993,0.0
2070053560,Seasonal,1994,0.4644
2070053560,Seasonal,1995,0.0
2070053560,Seasonal,1996,0.0
2070053560,Seasonal,1997,0.4959
2070053560,Seasonal,1998,1.5138
2070053560,Seasonal,1999,0.1818
2070053560,Seasonal,2000,3.9105
2070053560,Seasonal,2001,2.3112
2070053560,Seasonal,2002,2.9007
2070053560,Seasonal,2003,2.7405
2070053560,Seasonal,2004,1.5354
2070053560,Seasonal,2005,1.2951
2070053560,Seasonal,2006,2.8809
2070053560,Seasonal,2007,1.9098
2070053560,Seasonal,2008,0.3681
2070053560,Seasonal,2009,1.5948
2070053560,Seasonal,2010,0.6912
2070053560,Seasonal,2011,2.6046
2070053560,Seasonal,2012,0.8442
2070053560,Seasonal,2013,3.1428
2070053560,Seasonal,2014,3.4911
2070053560,Seasonal,2015,3.4542
2070053560,Seasonal,2016,3.9744
2070053560,Seasonal,2017,3.7494
2070053560,Seasonal,2018,4.2624
2070053570,Seasonal,1984,4.5792
2070053570,Seasonal,1985,1.0917
2070053570,Seasonal,1986,2.2986
2070053570,Seasonal,1987,2.0502
2070053570,Seasonal,1988,0.7497
2070053570,Seasonal,1989,4.9338
2070053570,Seasonal,1990,2.214
2070053570,Seasonal,1991,0.0
2070053570,Seasonal,1992,0.0
2070053570,Seasonal,1993,0.0
2070053570,Seasonal,1994,1.9116
2070053570,Seasonal,1995,0.0
2070053570,Seasonal,1996,0.0
2070053570,Seasonal,1997,0.4437
2070053570,Seasonal,1998,0.7758
2070053570,Seasonal,1999,18.7992
2070053570,Seasonal,2000,3.7656
2070053570,Seasonal,2001,3.096
2070053570,Seasonal,2002,1.1826
2070053570,Seasonal,2003,2.1987
2070053570,Seasonal,2004,2.0592
2070053570,Seasonal,2005,1.9296
2070053570,Seasonal,2006,5.1165
2070053570,Seasonal,2007,1.0332
2070053570,Seasonal,2008,1.1907
2070053570,Seasonal,2009,1.3707
2070053570,Seasonal,2010,1.3167
2070053570,Seasonal,2011,20.0493
2070053570,Seasonal,2012,0.8073
2070053570,Seasonal,2013,2.4102
2070053570,Seasonal,2014,4.437
2070053570,Seasonal,2015,6.6456
2070053570,Seasonal,2016,7.6131
2070053570,Seasonal,2017,3.717
2070053570,Seasonal,2018,5.148
2070053630,Seasonal,1984,0.4167
2070053630,Seasonal,1985,0.3096
2070053630,Seasonal,1986,0.5679
2070053630,Seasonal,1987,0.2979
2070053630,Seasonal,1988,0.0945
2070053630,Seasonal,1989,0.612
2070053630,Seasonal,1990,0.3411
2070053630,Seasonal,1991,0.0
2070053630,Seasonal,1992,0.0
2070053630,Seasonal,1993,0.0
2070053630,Seasonal,1994,0.1008
2070053630,Seasonal,1995,0.0
2070053630,Seasonal,1996,0.0
2070053630,Seasonal,1997,0.1818
2070053630,Seasonal,1998,0.2826
2070053630,Seasonal,1999,2.7477
2070053630,Seasonal,2000,0.5922
2070053630,Seasonal,2001,0.5436
2070053630,Seasonal,2002,0.2835
2070053630,Seasonal,2003,0.3717
2070053630,Seasonal,2004,0.1323
2070053630,Seasonal,2005,0.3996
2070053630,Seasonal,2006,0.6273
2070053630,Seasonal,2007,0.0819
2070053630,Seasonal,2008,0.0333
2070053630,Seasonal,2009,0.459
2070053630,Seasonal,2010,0.1683
2070053630,Seasonal,2011,3.2346
2070053630,Seasonal,2012,0.0801
2070053630,Seasonal,2013,0.2655
2070053630,Seasonal,2014,0.8235
2070053630,Seasonal,2015,1.2546
2070053630,Seasonal,2016,0.7065
2070053630,Seasonal,2017,0.5463
2070053630,Seasonal,2018,1.0539
2070053640,Seasonal,1984,2.2536
2070053640,Seasonal,1985,0.6552
2070053640,Seasonal,1986,3.2049
2070053640,Seasonal,1987,1.3806
2070053640,Seasonal,1988,0.5301
2070053640,Seasonal,1989,2.592
2070053640,Seasonal,1990,1.6785
2070053640,Seasonal,1991,0.0
2070053640,Seasonal,1992,0.0
2070053640,Seasonal,1993,0.0
2070053640,Seasonal,1994,1.1664
2070053640,Seasonal,1995,0.0
2070053640,Seasonal,1996,0.0
2070053640,Seasonal,1997,0.27
2070053640,Seasonal,1998,2.8008
2070053640,Seasonal,1999,7.2054
2070053640,Seasonal,2000,1.9179
2070053640,Seasonal,2001,1.8612
2070053640,Seasonal,2002,1.3221
2070053640,Seasonal,2003,1.4211
2070053640,Seasonal,2004,2.1294
2070053640,Seasonal,2005,1.6659
2070053640,Seasonal,2006,2.0295
2070053640,Seasonal,2007,0.702
2070053640,Seasonal,2008,0.3636
2070053640,Seasonal,2009,0.7866
2070053640,Seasonal,2010,1.2177
2070053640,Seasonal,2011,7.1487
2070053640,Seasonal,2012,0.3168
2070053640,Seasonal,2013,1.7811
2070053640,Seasonal,2014,1.7388
2070053640,Seasonal,2015,3.3345
2070053640,Seasonal,2016,3.222
2070053640,Seasonal,2017,3.2229
2070053640,Seasonal,2018,3.3525
2070053670,Seasonal,1984,0.2151
2070053670,Seasonal,1985,0.1728
2070053670,Seasonal,1986,0.2133
2070053670,Seasonal,1987,0.0972
2070053670,Seasonal,1988,0.1359
2070053670,Seasonal,1989,0.2916
2070053670,Seasonal,1990,0.1782
2070053670,Seasonal,1991,0.0
2070053670,Seasonal,1992,0.0
2070053670,Seasonal,1993,0.0
2070053670,Seasonal,1994,0.0522
2070053670,Seasonal,1995,0.0
2070053670,Seasonal,1996,0.0
2070053670,Seasonal,1997,0.0234
2070053670,Seasonal,1998,0.1044
2070053670,Seasonal,1999,0.0189
2070053670,Seasonal,2000,0.1665
2070053670,Seasonal,2001,0.1647
2070053670,Seasonal,2002,0.1251
2070053670,Seasonal,2003,0.1566
2070053670,Seasonal,2004,0.1494
2070053670,Seasonal,2005,0.1404
2070053670,Seasonal,2006,0.1629
2070053670,Seasonal,2007,0.0522
2070053670,Seasonal,2008,0.0468
2070053670,Seasonal,2009,0.1224
2070053670,Seasonal,2010,0.0882
2070053670,Seasonal,2011,0.2034
2070053670,Seasonal,2012,0.1098
2070053670,Seasonal,2013,0.189
2070053670,Seasonal,2014,0.2511
2070053670,Seasonal,2015,0.2565
2070053670,Seasonal,2016,0.3159
2070053670,Seasonal,2017,0.2961
2070053670,Seasonal,2018,0.2844
2070053680,Seasonal,1984,4.221
2070053680,Seasonal,1985,3.8493
2070053680,Seasonal,1986,12.2724
2070053680,Seasonal,1987,4.1769
2070053680,Seasonal,1988,1.1502
2070053680,Seasonal,1989,4.5846
2070053680,Seasonal,1990,4.2165
2070053680,Seasonal,1991,0.0
2070053680,Seasonal,1992,0.0
2070053680,Seasonal,1993,0.0
2070053680,Seasonal,1994,3.4371
2070053680,Seasonal,1995,0.0
2070053680,Seasonal,1996,0.0
2070053680,Seasonal,1997,1.8495
2070053680,Seasonal,1998,6.7995
2070053680,Seasonal,1999,13.131
2070053680,Seasonal,2000,5.2506
2070053680,Seasonal,2001,6.9363
2070053680,Seasonal,2002,2.0331
2070053680,Seasonal,2003,5.9598
2070053680,Seasonal,2004,3.6351
2070053680,Seasonal,2005,3.9627
2070053680,Seasonal,2006,5.544
2070053680,Seasonal,2007,2.3463
2070053680,Seasonal,2008,0.3816
2070053680,Seasonal,2009,2.9412
2070053680,Seasonal,2010,2.0259
2070053680,Seasonal,2011,11.2932
2070053680,Seasonal,2012,1.0062
2070053680,Seasonal,2013,4.1427
2070053680,Seasonal,2014,5.5386
